video_name,keypoint,visibility
video (1).avi,nose,0.9732328057289124
video (1).avi,left_shoulder,0.9955544471740723
video (1).avi,right_shoulder,0.9922275543212891
video (1).avi,left_hip,0.9908472299575806
video (1).avi,right_hip,0.9817970991134644
video (1).avi,nose,0.9758967757225037
video (1).avi,left_shoulder,0.9959796667098999
video (1).avi,right_shoulder,0.9924336075782776
video (1).avi,left_hip,0.9917489886283875
video (1).avi,right_hip,0.9835399389266968
video (1).avi,nose,0.9782909154891968
video (1).avi,left_shoulder,0.9963622689247131
video (1).avi,right_shoulder,0.9927113652229309
video (1).avi,left_hip,0.9925525188446045
video (1).avi,right_hip,0.9851095080375671
video (1).avi,nose,0.9804404377937317
video (1).avi,left_shoulder,0.9966956973075867
video (1).avi,right_shoulder,0.9929545521736145
video (1).avi,left_hip,0.9932516813278198
video (1).avi,right_hip,0.9864815473556519
video (1).avi,nose,0.9823815822601318
video (1).avi,left_shoulder,0.9969944357872009
video (1).avi,right_shoulder,0.9932214617729187
video (1).avi,left_hip,0.9938792586326599
video (1).avi,right_hip,0.9877195358276367
video (1).avi,nose,0.9841302633285522
video (1).avi,left_shoulder,0.9972596764564514
video (1).avi,right_shoulder,0.9934731125831604
video (1).avi,left_hip,0.9944407343864441
video (1).avi,right_hip,0.9888349175453186
video (1).avi,nose,0.9857067465782166
video (1).avi,left_shoulder,0.9975049495697021
video (1).avi,right_shoulder,0.9937907457351685
video (1).avi,left_hip,0.9949588775634766
video (1).avi,right_hip,0.9898602366447449
video (1).avi,nose,0.9871338605880737
video (1).avi,left_shoulder,0.997729480266571
video (1).avi,right_shoulder,0.994220495223999
video (1).avi,left_hip,0.9954206347465515
video (1).avi,right_hip,0.990790843963623
video (1).avi,nose,0.9884158372879028
video (1).avi,left_shoulder,0.9979400038719177
video (1).avi,right_shoulder,0.994583010673523
video (1).avi,left_hip,0.9958332180976868
video (1).avi,right_hip,0.9915900826454163
video (1).avi,nose,0.9895688891410828
video (1).avi,left_shoulder,0.9981213808059692
video (1).avi,right_shoulder,0.9948928952217102
video (1).avi,left_hip,0.9961947202682495
video (1).avi,right_hip,0.992321789264679
video (1).avi,nose,0.9906054735183716
video (1).avi,left_shoulder,0.998282253742218
video (1).avi,right_shoulder,0.9951377511024475
video (1).avi,left_hip,0.9965207576751709
video (1).avi,right_hip,0.9929760694503784
video (1).avi,nose,0.9915403127670288
video (1).avi,left_shoulder,0.9984342455863953
video (1).avi,right_shoulder,0.9953837394714355
video (1).avi,left_hip,0.9968104362487793
video (1).avi,right_hip,0.9935434460639954
video (1).avi,nose,0.9923819303512573
video (1).avi,left_shoulder,0.9985697865486145
video (1).avi,right_shoulder,0.9956722259521484
video (1).avi,left_hip,0.9970827102661133
video (1).avi,right_hip,0.9940994381904602
video (1).avi,nose,0.9931365847587585
video (1).avi,left_shoulder,0.9986889362335205
video (1).avi,right_shoulder,0.9958631992340088
video (1).avi,left_hip,0.9973113536834717
video (1).avi,right_hip,0.9945568442344666
video (1).avi,nose,0.9938149452209473
video (1).avi,left_shoulder,0.9987961649894714
video (1).avi,right_shoulder,0.9960240125656128
